sleep_date,bedtime,wake_time,inbed_minutes,asleep_window_minutes,asleep_minutes,awake_minutes,total_sleep_min,first_asleep_start,sleep_onset_latency_min,sleep_efficiency,weekday,sleep_debt_7n_min,bedtime_min_wrapped,bedtime_std_7n,bedtime_drift_min,wake_min_wrapped,wake_std_7n
2022-09-15,2022-09-16 00:54:29-08:00,2022-09-16 06:35:05-08:00,340.6,,,,340.6,,,,3,542.1,774,40.8184132119664,-24.666666666666742,1115,106.69270515519506
2022-09-16,2022-09-17 00:21:15-08:00,2022-09-17 08:50:05-08:00,508.8333333333333,,,,508.8333333333333,,,,4,471.7166666666667,741,39.8783865556982,4.0,1250,108.37544968874711
2022-09-17,2022-09-18 00:25:00-08:00,2022-09-18 09:00:27-08:00,515.45,,,,515.45,,,,5,420.85,745,16.32409845829681,3.0,1260,106.9156320701161
2022-09-18,2022-09-19 00:56:53-08:00,2022-09-19 06:35:05-08:00,338.2,,,,338.2,,,,6,471.05,776,15.95529468770177,0.33333333333337123,1115,106.9156320701161
2022-09-19,2022-09-20 00:06:03-08:00,2022-09-20 06:35:00-08:00,388.95,,,,388.95,,,,0,432.53333333333336,726,18.72100933379843,-1.6666666666666288,1115,106.9156320701161
2022-09-20,2022-09-21 00:20:32-08:00,2022-09-21 07:30:11-08:00,429.65,,,,429.65,,,,1,422.6,740,19.086270308409976,-6.0,1170,106.9156320701161
2022-09-21,2022-09-22 00:04:40-08:00,2022-09-22 06:35:10-08:00,390.5,,,,390.5,,,,2,512.1,724,20.92731184247894,-24.0,1115,66.13478301022467
2022-09-22,2022-09-23 00:48:42-08:00,2022-09-23 06:35:04-08:00,346.3666666666667,,,,346.3666666666667,,,,3,506.33333333333337,768,19.703758403869905,-5.0,1115,66.13478301022467
2022-09-23,2022-09-24 01:31:19-08:00,2022-09-24 10:36:32-08:00,545.2166666666667,,,,545.2166666666667,,,,4,506.33333333333337,811,31.276798033655425,20.333333333333258,1356,95.17352573063587
2022-09-24,2022-09-25 00:25:25-08:00,2022-09-25 09:00:07-08:00,514.7,,,,514.7,,,,5,506.33333333333337,745,31.276798033655425,44.66666666666663,1260,95.17352573063587
2022-09-25,2022-09-26 00:50:02-08:00,2022-09-26 06:35:13-08:00,345.18333333333334,,,,345.18333333333334,,,,6,499.35,770,30.7052035298498,31.33333333333337,1115,95.17352573063587
2022-09-26,2022-09-26 23:48:00-08:00,2022-09-27 06:35:12-08:00,407.2,,,,407.2,,,,0,481.1,708,34.09161326834024,-26.66666666666663,1115,95.17352573063587
2022-09-27,2022-09-28 00:23:54-08:00,2022-09-28 07:23:06-08:00,417.5166666666667,,,,417.5166666666667,,,,1,493.2333333333333,743,33.929899723371896,-34.33333333333326,1163,95.30827176413742
2022-09-29,2022-09-30 01:14:38-08:00,2022-09-30 07:45:12-08:00,360.65,,,,360.65,,,,3,523.0833333333333,794,34.36914452293031,-27.0,1185,91.30717386930792
2022-09-30,2022-10-01 00:10:00-08:00,2022-10-01 10:00:04-08:00,590.0666666666667,,,,590.0666666666667,,,,4,389.45,730,36.33966742516233,14.666666666666629,1320,97.05962821158712
2022-10-01,2022-10-02 01:04:51-08:00,2022-10-02 09:00:04-08:00,475.21666666666664,,,,475.21666666666664,,,,5,394.23333333333335,784,30.68037995667085,29.0,1260,79.15987439533855
2022-10-02,2022-10-03 00:44:57-08:00,2022-10-03 06:35:14-08:00,299.8666666666667,,,,299.8666666666667,,,,6,574.3666666666667,764,30.650875851697393,11.0,1115,80.58624483832754
2022-10-03,2022-10-04 00:56:59-08:00,2022-10-04 06:35:05-08:00,338.1,,,,338.1,,,,0,581.45,776,31.18225991382454,19.0,1115,80.58624483832754
2022-10-04,2022-10-05 00:07:34-08:00,2022-10-05 07:30:09-08:00,442.5833333333333,,,,442.5833333333333,,,,1,546.0666666666666,727,26.712757786709393,-13.666666666666742,1170,75.50212863602893
2022-10-05,2022-10-06 01:09:04-08:00,2022-10-06 06:35:07-08:00,266.59999999999997,,,,266.59999999999997,,,,2,696.9833333333333,789,27.56032344823627,4.666666666666629,1115,80.35634920243001
2022-10-06,2022-10-07 00:29:00-08:00,2022-10-07 06:35:04-08:00,317.78333333333336,,,,317.78333333333336,,,,3,739.85,749,25.16233012148977,-19.66666666666663,1115,84.30387213611753
2022-10-07,2022-10-08 01:30:38-08:00,2022-10-08 09:22:54-08:00,472.26666666666665,,,,472.26666666666665,,,,4,747.5833333333334,810,27.408722977148507,27.0,1282,73.82153512098643
2022-10-08,2022-10-09 01:54:16-08:00,2022-10-09 09:00:03-08:00,397.05,,,,397.05,,,,5,825.75,834,36.33573604986813,33.66666666666663,1260,73.82153512098643
2022-10-09,2022-10-10 01:24:45-08:00,2022-10-10 06:35:15-08:00,310.5,,,,310.5,,,,6,815.1166666666668,804,36.83037049061769,61.0,1115,73.82153512098643
2022-10-10,2022-10-11 01:05:09-08:00,2022-10-11 06:35:11-08:00,238.4333333333333,,,,238.4333333333333,,,,0,914.7833333333333,785,36.65540952736743,25.0,1115,73.82153512098643
2022-10-11,2022-10-12 00:14:50-08:00,2022-10-12 06:50:10-08:00,388.98333333333335,,,,388.98333333333335,,,,1,968.3833333333333,734,34.84660262185807,-23.333333333333258,1130,75.12592603026425
2022-10-12,2022-10-13 01:13:07-08:00,2022-10-13 06:35:11-08:00,322.06666666666666,,,,322.06666666666666,,,,2,912.9166666666667,793,34.928498393145546,-45.33333333333337,1115,75.12592603026425
2022-10-13,2022-10-14 00:50:35-08:00,2022-10-14 06:36:57-08:00,345.4166666666667,,,,345.4166666666667,,,,3,885.2833333333333,770,31.89043743820348,-42.0,1116,75.02317102386544
2022-10-14,2022-10-15 00:24:33-08:00,2022-10-15 09:20:05-08:00,446.4666666666667,,,,446.4666666666667,,,,4,911.0833333333333,744,34.6307047904845,-5.333333333333371,1280,74.4912906382508
2022-10-15,2022-10-16 01:37:09-08:00,2022-10-16 09:00:11-08:00,443.03333333333336,,,,443.03333333333336,,,,5,865.0999999999999,817,30.62367587030493,6.333333333333371,1260,74.4912906382508
2022-10-16,2022-10-17 01:21:16-08:00,2022-10-17 06:35:09-08:00,313.8833333333333,,,,313.8833333333333,,,,6,861.7166666666666,801,30.21982950378886,21.666666666666742,1115,74.4912906382508
2022-10-17,2022-10-18 00:50:17-08:00,2022-10-18 06:35:11-08:00,286.45,,,,286.45,,,,0,813.6999999999999,770,30.14883714096373,27.0,1115,74.4912906382508
2022-10-18,2022-10-19 01:40:58-08:00,2022-10-19 07:19:29-08:00,329.7,,,,329.7,,,,1,872.9833333333333,820,27.817432013208762,20.0,1159,73.23868350745214
2022-10-19,2022-10-20 01:14:39-08:00,2022-10-20 06:35:06-08:00,302.71666666666664,,,,302.71666666666664,,,,2,892.3333333333333,794,27.850792927071836,7.3333333333332575,1115,73.23868350745214
2022-10-20,2022-10-21 00:45:27-08:00,2022-10-21 06:35:13-08:00,349.76666666666665,,,,349.76666666666665,,,,3,887.9833333333333,765,28.44711049013701,-3.0,1115,73.35270306961446
2022-10-21,2022-10-22 01:00:19-08:00,2022-10-22 09:20:10-08:00,432.01666666666665,,,,432.01666666666665,,,,4,902.4333333333334,780,21.793402234445793,-17.33333333333337,1280,73.35270306961446
2022-10-22,2022-10-23 01:51:11-08:00,2022-10-23 09:00:12-08:00,429.01666666666665,,,,429.01666666666665,,,,5,916.45,831,24.851942532104257,-2.6666666666666288,1260,73.35270306961446
2022-10-23,2022-10-24 01:10:32-08:00,2022-10-24 06:35:06-08:00,308.15,,,,308.15,,,,6,922.1833333333334,790,24.714560967362733,7.333333333333371,1115,73.35270306961446
2022-10-24,2022-10-25 00:20:38-08:00,2022-10-25 06:35:10-08:00,374.53333333333336,,,,374.53333333333336,,,,0,834.1000000000001,740,31.111933095716648,7.333333333333371,1115,73.35270306961446
2022-10-25,2022-10-26 01:50:59-08:00,2022-10-26 09:50:11-08:00,479.2,,,,479.2,,,,1,684.6,830,32.969683043668574,-5.333333333333371,1310,91.14352888243292
2022-10-26,2022-10-27 01:01:47-08:00,2022-10-27 06:07:09-08:00,304.21666666666664,,,,304.21666666666664,,,,2,683.1000000000001,781,33.07279129147541,-16.666666666666742,1087,95.35447650989548
2022-10-27,2022-10-28 01:28:37-08:00,2022-10-28 09:45:10-08:00,496.55,,,,496.55,,,,3,552.8666666666668,808,32.03495115086116,19.33333333333337,1305,99.6689759248325
2022-10-28,2022-10-29 01:38:25-08:00,2022-10-29 09:20:12-08:00,392.59999999999997,,,,392.59999999999997,,,,4,592.2833333333334,818,32.4279420958437,15.666666666666742,1280,99.6689759248325
2022-10-29,2022-10-30 00:36:07-08:00,2022-10-30 09:00:12-08:00,355.6666666666667,,,,355.6666666666667,,,,5,665.6333333333334,756,32.75667870831792,10.333333333333371,1260,99.6689759248325
2022-10-30,2022-10-31 00:33:10-08:00,2022-10-31 05:58:00-08:00,321.2,,,,321.2,,,,6,652.5833333333334,753,35.44344925706394,-30.666666666666742,1078,106.32340601517022
2022-10-31,2022-10-31 23:55:00-08:00,2022-11-01 06:35:13-08:00,400.21666666666664,,,,400.21666666666664,,,,0,626.9000000000001,715,41.34984309292475,-61.0,1115,106.32340601517022
2022-11-01,2022-11-02 01:27:59-08:00,2022-11-02 07:30:10-08:00,362.18333333333334,,,,362.18333333333334,,,,1,743.9166666666667,807,37.45854851890061,-35.66666666666663,1170,95.94095406377137
2022-11-02,2022-11-03 01:17:15-08:00,2022-11-03 06:44:18-08:00,315.53333333333336,,,,315.53333333333336,,,,2,732.6,797,38.23361771804358,-2.6666666666666288,1124,90.50730041588615
2022-11-03,2022-11-04 00:39:26-08:00,2022-11-04 06:35:11-08:00,355.75,,,,355.75,,,,3,856.85,759,36.516793266607735,46.33333333333326,1115,77.99664217436658
2022-11-04,2022-11-05 00:20:08-08:00,2022-11-05 09:20:13-08:00,540.0833333333334,,,,540.0833333333334,,,,4,769.45,740,31.785741037976745,7.0,1280,77.99664217436658
2022-11-05,2022-11-06 02:06:12-08:00,2022-11-06 09:39:21-08:00,450.93333333333334,,,,450.93333333333334,,,,5,674.1833333333333,846,44.916324320631645,8.666666666666629,1299,86.94771280433295
2022-11-06,2022-11-07 01:57:51-08:00,2022-11-07 07:35:05-08:00,337.23333333333335,,,,337.23333333333335,,,,6,658.15,837,49.4112961829191,20.0,1175,77.27193786202344
2022-11-07,2022-11-08 01:30:49-08:00,2022-11-08 07:35:12-08:00,364.3833333333333,,,,364.3833333333333,,,,0,693.9833333333332,810,38.561021523714004,65.66666666666663,1175,71.65060728151276
2022-11-08,2022-11-09 01:35:15-08:00,2022-11-09 08:09:41-08:00,391.3,,,,391.3,,,,1,664.8666666666667,815,38.93951353427091,39.0,1209,71.24772343898542
2022-11-09,2022-11-10 02:45:53-08:00,2022-11-10 07:35:10-08:00,289.05,,,,289.05,,,,2,691.3499999999999,885,50.17777918371306,29.0,1175,64.897354851078
2022-11-10,2022-11-11 01:56:15-08:00,2022-11-11 11:15:06-08:00,558.85,,,,558.85,,,,3,567.0999999999999,836,44.44257932594364,14.333333333333371,1395,84.29116205154698
2022-11-11,2022-11-12 01:47:19-08:00,2022-11-12 10:20:04-08:00,512.75,,,,512.75,,,,4,567.0999999999999,827,24.825102503023864,28.666666666666742,1340,91.31968963091086
2022-11-12,2022-11-13 02:29:42-08:00,2022-11-13 10:00:06-08:00,442.4166666666667,,,,442.4166666666667,,,,5,575.6166666666667,869,27.64313399639743,7.333333333333371,1320,93.41994280819218
2022-11-13,2022-11-14 01:48:20-08:00,2022-11-14 07:35:04-08:00,346.73333333333335,,,,346.73333333333335,,,,6,566.1166666666667,828,28.005101576063616,-4.0,1175,93.41994280819218
2022-11-14,2022-11-15 02:02:59-08:00,2022-11-15 07:35:12-08:00,332.21666666666664,,,,332.21666666666664,,,,0,598.2833333333333,842,25.01618523695108,-3.0,1175,93.41994280819218
2022-11-15,2022-11-16 01:28:27-08:00,2022-11-16 08:30:06-08:00,421.65,,,,421.65,,,,1,567.9333333333333,808,26.428700128385355,-18.0,1230,92.0015527819281
2022-11-16,2022-11-17 02:13:22-08:00,2022-11-17 07:13:01-08:00,215.53333333333333,,,,215.53333333333333,,,,2,641.45,853,19.688043265367284,-7.0,1153,95.6362154954173
2022-11-17,2022-11-18 02:45:10-08:00,2022-11-18 07:35:05-08:00,289.9166666666667,,,,289.9166666666667,,,,3,831.5333333333333,885,26.55093936101519,2.3333333333332575,1175,76.32387132040309
2022-11-18,2022-11-19 02:37:17-08:00,2022-11-19 10:13:09-08:00,386.55,,,,386.55,,,,4,924.9833333333333,877,27.73514188242091,45.66666666666663,1333,74.57658256226802
2022-11-19,2022-11-20 02:17:50-08:00,2022-11-20 11:30:09-08:00,552.3166666666667,,,,552.3166666666667,,,,5,887.4,857,26.845235455599752,38.66666666666663,1410,98.12649756212468
2022-11-20,2022-11-21 02:08:53-08:00,2022-11-21 10:55:09-08:00,505.78333333333336,,,,505.78333333333336,,,,6,754.1333333333333,848,25.12255673976637,12.0,1375,106.23536313748154
2022-11-21,2022-11-22 02:07:16-08:00,2022-11-22 09:49:23-08:00,462.1166666666667,,,,462.1166666666667,,,,0,624.2333333333333,847,24.831815230042512,-21.0,1309,99.28050688639374
2022-11-22,2022-11-23 02:26:28-08:00,2022-11-23 08:39:23-08:00,355.09999999999997,,,,355.09999999999997,,,,1,690.7833333333333,866,14.70179775207043,-19.33333333333337,1239,98.52652531413264
2022-11-23,2022-11-24 02:14:23-08:00,2022-11-24 10:20:10-08:00,485.78333333333336,,,,485.78333333333336,,,,2,426.31666666666666,854,14.605934866801894,-5.0,1340,80.52299287130765
2022-11-24,2022-11-25 02:41:52-08:00,2022-11-25 07:35:11-08:00,251.20000000000002,,,,251.20000000000002,,,,3,465.0333333333333,881,13.599719885067733,16.33333333333337,1175,80.52299287130765
2022-11-25,2022-11-26 01:10:00-08:00,2022-11-26 10:20:08-08:00,550.1333333333333,,,,550.1333333333333,,,,4,371.58333333333337,790,28.542366171475514,-12.0,1340,80.87615458806548
2022-11-26,2022-11-27 03:10:37-08:00,2022-11-27 10:00:10-08:00,409.55,,,,409.55,,,,5,442.0333333333333,910,36.84135874646373,4.6666666666667425,1320,69.10309758063204
2022-11-27,2022-11-28 01:51:58-08:00,2022-11-28 07:35:09-08:00,343.18333333333334,,,,343.18333333333334,,,,6,578.85,831,38.04133090656506,-23.33333333333337,1175,73.96266754570435
2022-11-28,2022-11-29 01:26:10-08:00,2022-11-29 07:35:06-08:00,368.93333333333334,,,,368.93333333333334,,,,0,672.0333333333333,806,42.24813323573817,7.333333333333371,1175,79.65341591336066
2022-11-29,2022-11-30 02:00:18-08:00,2022-11-30 08:09:34-08:00,365.91666666666663,,,,365.91666666666663,,,,1,661.2166666666666,840,41.56864660958186,-34.66666666666674,1209,81.2603107010934
2022-11-30,2022-12-01 00:45:00-08:00,2022-12-01 07:35:07-08:00,410.1166666666667,,,,410.1166666666667,,,,2,731.1,765,50.79182536402331,-40.0,1175,73.59897773617244
2022-12-01,2022-12-02 01:52:19-08:00,2022-12-02 07:35:08-08:00,342.81666666666666,,,,342.81666666666666,,,,3,639.4833333333333,832,46.04500903618951,-36.66666666666663,1175,73.59897773617244
2022-12-02,2022-12-03 01:55:06-08:00,2022-12-03 10:20:13-08:00,431.56666666666666,,,,431.56666666666666,,,,4,687.9166666666666,835,43.43468002151445,-15.0,1340,73.59897773617244
2022-12-03,2022-12-04 02:53:07-08:00,2022-12-04 10:00:10-08:00,386.53333333333336,,,,386.53333333333336,,,,5,710.9333333333334,893,38.49427910494545,49.66666666666674,1320,73.59897773617244
2022-12-04,2022-12-05 02:07:16-08:00,2022-12-05 07:35:06-08:00,327.8333333333333,,,,327.8333333333333,,,,6,726.2833333333333,847,39.11277954594176,46.0,1175,73.59897773617244
2022-12-05,2022-12-06 00:45:00-08:00,2022-12-06 07:35:12-08:00,410.2,,,,410.2,,,,0,685.0166666666668,765,45.97359490589509,24.33333333333337,1175,73.59897773617244
2022-12-06,2022-12-07 02:24:37-08:00,2022-12-07 08:30:11-08:00,365.56666666666666,,,,365.56666666666666,,,,1,685.3666666666667,864,48.09959904792704,-28.0,1230,73.30627206323899
2022-12-07,2022-12-08 02:13:06-08:00,2022-12-08 07:35:13-08:00,322.1166666666667,,,,322.1166666666667,,,,2,773.3666666666667,853,39.38152818142895,-31.0,1175,73.30627206323899
2022-12-08,2022-12-09 02:14:43-08:00,2022-12-09 07:35:21-08:00,320.6333333333333,,,,320.6333333333333,,,,3,795.55,854,39.394826829830116,22.0,1175,73.30627206323899
2022-12-09,2022-12-10 02:31:46-08:00,2022-12-10 09:41:43-08:00,424.9166666666667,,,,424.9166666666667,,,,4,802.2,871,40.298292531474644,34.0,1301,64.2180066722135
2022-12-10,2022-12-11 02:22:21-08:00,2022-12-11 10:00:12-08:00,457.85,,,,457.85,,,,5,730.8833333333333,862,36.22811326133494,35.0,1320,64.2180066722135
2022-12-11,2022-12-12 01:21:18-08:00,2022-12-12 07:35:07-08:00,373.81666666666666,,,,373.81666666666666,,,,6,684.9,801,39.82820249880268,-12.333333333333371,1175,64.2180066722135
2022-12-12,2022-12-13 02:01:52-08:00,2022-12-13 10:20:04-08:00,459.6333333333333,,,,459.6333333333333,,,,0,635.4666666666666,841,23.401261667247173,-24.666666666666742,1340,73.83636992573278
2022-12-13,2022-12-14 02:06:15-08:00,2022-12-14 07:44:42-08:00,335.81666666666666,,,,335.81666666666666,,,,1,665.2166666666667,846,22.50502589370014,-33.0,1184,77.37109094672141
2022-12-14,2022-12-15 02:01:25-08:00,2022-12-15 07:35:10-08:00,333.75,,,,333.75,,,,2,653.5833333333334,841,22.415980694052024,-2.0,1175,77.37109094672141
2022-12-15,2022-12-16 02:19:37-08:00,2022-12-16 07:35:13-08:00,279.18333333333334,,,,279.18333333333334,,,,3,695.0333333333333,859,22.821251582887527,14.0,1175,77.37109094672141
2022-12-16,2022-12-17 01:31:50-08:00,2022-12-17 08:42:58-08:00,431.1333333333333,,,,431.1333333333333,,,,4,688.8166666666666,811,23.07028598084591,7.666666666666629,1242,72.49696216952562
2022-12-17,2022-12-18 02:28:08-08:00,2022-12-18 10:00:14-08:00,452.1,,,,452.1,,,,5,694.5666666666666,868,24.22415166335952,3.3333333333333712,1320,72.49696216952562
2022-12-18,2022-12-19 02:08:05-08:00,2022-12-19 07:35:13-08:00,297.84999999999997,,,,297.84999999999997,,,,6,770.5333333333334,848,17.901848800504183,-6.3333333333332575,1175,72.49696216952562
2022-12-19,2022-12-20 01:19:44-08:00,2022-12-20 08:20:12-08:00,420.46666666666664,,,,420.46666666666664,,,,0,809.7,799,25.02950639697296,1.3333333333333712,1220,54.02468571557572
2022-12-20,2022-12-21 01:00:00-08:00,2022-12-21 08:21:08-08:00,441.1333333333333,,,,441.1333333333333,,,,1,704.3833333333333,780,33.03965870917801,-37.0,1221,52.50306113524722
2022-12-21,2022-12-22 01:21:17-08:00,2022-12-22 08:49:44-08:00,443.8833333333333,,,,443.8833333333333,,,,2,594.25,801,34.145347587990294,-49.0,1249,49.71059099571196
2022-12-22,2022-12-23 01:55:27-08:00,2022-12-23 07:35:11-08:00,339.73333333333335,,,,339.73333333333335,,,,3,533.7,835,31.079008380330816,-33.0,1175,49.71059099571196
2022-12-23,2022-12-24 01:10:00-08:00,2022-12-24 10:38:13-08:00,568.1666666666666,,,,568.1666666666666,,,,4,484.83333333333337,790,33.07423108561516,-0.33333333333337123,1358,70.01156367071933
2022-12-24,2022-12-25 02:51:43-08:00,2022-12-25 08:51:08-08:00,359.2833333333333,,,,359.2833333333333,,,,5,577.6500000000001,891,39.47512779315129,45.33333333333326,1251,62.182144122080295
2022-12-25,2022-12-26 01:56:26-08:00,2022-12-26 09:30:05-08:00,453.65,,,,453.65,,,,6,421.85,836,38.32939938405985,33.66666666666663,1290,58.6003412959358
2022-12-26,2022-12-27 02:09:29-08:00,2022-12-27 11:40:04-08:00,546.1,,,,546.1,,,,0,362.3166666666667,849,38.669540123115574,50.0,1420,83.75531255360826
2022-12-27,2022-12-28 02:29:41-08:00,2022-12-28 08:30:06-08:00,347.6833333333333,,,,347.6833333333333,,,,1,455.76666666666677,869,35.52799030677096,12.666666666666742,1230,82.75149257753455
2022-12-28,2022-12-29 02:11:05-08:00,2022-12-29 07:35:06-08:00,297.3833333333333,,,,297.3833333333333,,,,2,602.2666666666668,851,31.477126994207122,17.33333333333337,1175,91.8725825726677
2022-12-29,2022-12-30 02:25:46-08:00,2022-12-30 07:35:11-08:00,243.2166666666667,,,,243.2166666666667,,,,3,698.7833333333334,865,31.79323078596205,3.0,1175,91.8725825726677
2022-12-30,2022-12-31 02:42:18-08:00,2022-12-31 10:20:02-08:00,434.45,,,,434.45,,,,4,744.3333333333335,882,19.37966533692873,14.666666666666629,1340,89.25565208193618
2022-12-31,2023-01-01 02:18:24-08:00,2023-01-01 09:55:40-08:00,427.4333333333333,,,,427.4333333333333,,,,5,676.1833333333335,858,15.042796092669773,12.0,1315,90.40912301205971
2023-01-01,2023-01-02 01:54:53-08:00,2023-01-02 07:35:13-08:00,325.45,,,,325.45,,,,6,804.3833333333334,834,15.553287816557896,-3.6666666666666288,1175,97.9674387111312
2023-01-02,2023-01-03 02:00:30-08:00,2023-01-03 08:24:23-08:00,310.51666666666665,,,,310.51666666666665,,,,0,973.8666666666668,840,16.772994167209962,-22.0,1224,68.74313818570702
2023-01-03,2023-01-04 01:00:00-08:00,2023-01-04 08:30:18-08:00,450.3,,,,450.3,,,,1,871.2500000000001,780,32.51007169947008,-50.33333333333337,1230,68.74313818570702
2023-01-04,2023-01-05 01:18:53-08:00,2023-01-05 07:35:18-08:00,306.3666666666667,,,,306.3666666666667,,,,2,862.2666666666668,798,36.60015612769092,-52.0,1175,68.74313818570702
2023-01-05,2023-01-06 01:49:30-08:00,2023-01-06 07:44:29-08:00,268.8166666666666,,,,268.8166666666666,,,,3,836.6666666666669,829,34.42797865523965,-41.66666666666663,1184,67.54187413675257
2023-01-06,2023-01-07 02:00:03-08:00,2023-01-07 10:20:10-08:00,481.79999999999995,,,,481.79999999999995,,,,4,791.1166666666668,840,27.042294915292164,4.333333333333371,1340,67.54187413675257
2023-01-07,2023-01-08 02:46:37-08:00,2023-01-08 10:00:11-08:00,408.6333333333333,,,,408.6333333333333,,,,5,809.9166666666667,886,33.85191842351484,45.66666666666663,1320,68.55133634208657
2023-01-08,2023-01-09 02:09:27-08:00,2023-01-09 07:35:17-08:00,310.25,,,,310.25,,,,6,825.1166666666668,849,34.644452589671815,56.0,1175,68.55133634208657
2023-01-09,2023-01-10 01:36:06-08:00,2023-01-10 07:35:11-08:00,359.0833333333333,,,,359.0833333333333,,,,0,776.5500000000001,816,34.87460530583848,28.0,1175,72.31149549658433
2023-01-10,2023-01-11 02:14:29-08:00,2023-01-11 07:48:09-08:00,333.09999999999997,,,,333.09999999999997,,,,1,893.7500000000001,854,28.4161255359719,-12.0,1188,73.8847235966443
2023-01-11,2023-01-12 01:49:38-08:00,2023-01-12 07:35:05-08:00,345.45,,,,345.45,,,,2,854.6666666666667,829,22.859821271640623,-25.33333333333337,1175,73.8847235966443
2023-01-12,2023-01-13 01:05:48-08:00,2023-01-13 07:35:08-08:00,389.3333333333333,,,,389.3333333333333,,,,3,734.1500000000001,785,31.7595130105389,-27.666666666666742,1175,74.73827348694688
2023-01-13,2023-01-14 02:58:32-08:00,2023-01-14 10:20:09-08:00,434.01666666666665,,,,434.01666666666665,,,,4,780.1333333333334,898,39.334947505215,-2.3333333333332575,1340,74.73827348694688
2023-01-14,2023-01-15 02:41:35-08:00,2023-01-15 09:38:14-08:00,414.71666666666664,,,,414.71666666666664,,,,5,774.0500000000001,881,38.5091207501847,21.66666666666663,1298,70.21395872616881
2023-01-15,2023-01-16 02:06:31-08:00,2023-01-16 07:35:05-08:00,259.34999999999997,,,,259.34999999999997,,,,6,824.9500000000002,846,38.46829244727986,52.33333333333337,1175,70.21395872616881
2023-01-16,2023-01-17 01:42:05-08:00,2023-01-17 07:35:11-08:00,353.1,,,,353.1,,,,0,830.9333333333335,822,37.79770716150111,12.333333333333258,1175,70.21395872616881
2023-01-17,2023-01-18 01:26:29-08:00,2023-01-18 08:30:10-08:00,423.68333333333334,,,,423.68333333333334,,,,1,740.35,806,40.17224817967558,-30.0,1230,69.00724599634555
2023-01-18,2023-01-19 02:08:11-08:00,2023-01-19 07:35:09-08:00,307.45,,,,307.45,,,,2,778.3500000000001,848,40.09334346841274,-49.66666666666663,1175,69.00724599634555
2023-01-19,2023-01-20 01:56:01-08:00,2023-01-20 07:35:07-08:00,334.21666666666664,,,,334.21666666666664,,,,3,833.4666666666667,836,32.08545138339363,-19.66666666666663,1175,69.00724599634555
2023-01-20,2023-01-21 01:10:00-08:00,2023-01-21 10:20:09-08:00,550.15,,,,550.15,,,,4,787.4833333333333,790,30.015075577194242,0.0,1340,69.00724599634555
2023-01-21,2023-01-22 02:04:24-08:00,2023-01-22 09:20:16-08:00,435.8666666666667,,,,435.8666666666667,,,,5,766.3333333333334,844,22.381965529244727,-2.0,1280,66.06274074155462
2023-01-22,2023-01-23 01:18:05-08:00,2023-01-23 07:35:12-08:00,377.1166666666667,,,,377.1166666666667,,,,6,648.5666666666666,798,23.08576143323625,-19.33333333333337,1175,66.06274074155462
2023-01-23,2023-01-24 01:23:35-08:00,2023-01-24 07:35:16-08:00,371.68333333333334,,,,371.68333333333334,,,,0,629.9833333333333,803,23.98908481947795,-9.666666666666629,1175,66.06274074155462
2023-01-24,2023-01-25 01:30:35-08:00,2023-01-25 08:30:11-08:00,419.6,,,,419.6,,,,1,634.0666666666667,810,23.705534816837563,-19.666666666666742,1230,66.06274074155462
2023-01-25,2023-01-26 02:14:52-08:00,2023-01-26 07:35:14-08:00,320.3666666666667,,,,320.3666666666667,,,,2,621.15,854,25.024749653852925,11.666666666666742,1175,66.06274074155462
2023-01-26,2023-01-27 01:07:50-08:00,2023-01-27 07:35:11-08:00,387.35,,,,387.35,,,,3,568.0166666666667,787,26.386324019044615,2.0,1175,66.06274074155462
2023-01-27,2023-01-28 01:56:33-08:00,2023-01-28 10:20:05-08:00,503.53333333333336,,,,503.53333333333336,,,,4,568.0166666666667,836,25.628295374633108,22.0,1340,66.06274074155462
2023-01-28,2023-01-29 01:25:00-08:00,2023-01-29 10:00:06-08:00,514.6833333333334,,,,514.6833333333334,,,,5,523.8833333333333,805,23.39312068190156,-13.0,1320,73.30627206323943
2023-01-29,2023-01-30 01:37:11-08:00,2023-01-30 07:35:19-08:00,358.1333333333333,,,,358.1333333333333,,,,6,542.8666666666667,817,22.405356502406214,2.3333333333333712,1175,73.30627206323943
2023-01-30,2023-01-31 01:28:23-08:00,2023-01-31 07:35:12-08:00,246.55,,,,246.55,,,,0,667.9999999999999,808,21.99783539134427,-15.666666666666629,1175,73.30627206323943
2023-01-31,2023-02-01 01:20:49-08:00,2023-02-01 08:30:06-08:00,429.28333333333336,,,,429.28333333333336,,,,1,658.3166666666666,800,22.816034462003792,-1.0,1230,73.30627206323943
2023-02-01,2023-02-02 01:20:21-08:00,2023-02-02 07:35:14-08:00,374.8833333333333,,,,374.8833333333333,,,,2,603.8,800,15.50115203091781,-16.666666666666742,1175,73.30627206323943
2023-02-02,2023-02-03 02:49:11-08:00,2023-02-03 07:35:11-08:00,286.0,,,,286.0,,,,3,705.15,889,32.04906952070176,19.66666666666663,1175,73.30627206323943
2023-02-03,2023-02-04 02:23:18-08:00,2023-02-04 10:20:11-08:00,435.25,,,,435.25,,,,4,749.9,863,35.44009029333755,42.33333333333326,1340,73.30627206323943
2023-02-04,2023-02-05 02:55:26-08:00,2023-02-05 10:00:10-08:00,424.70000000000005,,,,424.70000000000005,,,,5,805.1999999999999,895,42.22727622216212,79.66666666666674,1320,73.30627206323943
